id,source_dataset,source_url_json,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,direccion,telefono,web,ficha_turismo
txk_01889,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,GURUTZE BERRI,"Hotel-restaurante ubicado en un bonito edificio sito en plena naturaleza, a 11 kilómetros ...",Oiartzun,GIPUZKOA,43.3091217248389,-1.84349100855258,,,http://www.gurutzeberri.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000125_a1_rec_turismo/es_125/125-ficha2.html
txk_01890,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,HARRISON ETXEA,Coqueto hotel de estilo inglés construido en 1910 y reformado en 2000. Está situado...,Amorebieta-Etxano,BIZKAIA,43.2213488583595,-2.73403815924356,,,http://www.hotelharrison.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000127_a1_rec_turismo/es_127/127-ficha2.html
txk_01891,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,Abba Euskalduna Bilbao,"Hotel de cuatro estrellas ubicado en el centro de Bilbao, frente al estadio de San Mamés y...",Bilbao,BIZKAIA,43.2650530623437,-2.94852149090673,,,https://www.abbahoteles.com/be/rv_hoteles.xhtml?lng=es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000128_a1_rec_turismo/es_128/128-ficha2.html
txk_01892,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,SANTUARIO DE ARANZAZU,"El Hotel Santuario de Arantzazu se encuentra en un entorno natural privilegiado, al borde de barr...",Oñati,GIPUZKOA,42.9791039249614,-2.39785863897458,,,https://www.arantzazu.org,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000129_a1_rec_turismo/es_129/129-ficha2.html
txk_01893,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,MERCURE BILBAO JARDINES DE ALBIA,Hotel de cuatro estrellas perteneciente a la cadena Husa. Está ubicado en plena zona comer...,Bilbao,BIZKAIA,43.2640732080756,-2.92774139057075,,,www.hoteljardinesdealbia.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000131_a1_rec_turismo/es_131/131-ficha2.html
txk_01894,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IBAIGUNE,"Está rodeado de jardines, porche y terrazas. Dispone de habitaciones exteriores con tel&ea...",Murueta,BIZKAIA,43.366029231155,-2.69342466468632,,,https://www.ibaigune.net/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000132_a1_rec_turismo/es_132/132-ficha2.html
txk_01895,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IBARRA,"Hotel ubicado en un caserón de arquitectura tradicional en la localidad de Zalla, en un en...",Zalla,BIZKAIA,43.2052256163758,-3.13630631045919,,,https://www.hotelibarrazalla.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000133_a1_rec_turismo/es_133/133-ficha2.html
txk_01896,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IBIS,Hotel perteneciente a la cadena IBIS y ubicado frente a la feria de muestras Bilbao Exhibition Ce...,Barakaldo,BIZKAIA,43.2889206806725,-3.01013362140562,,,http://www.ibishotel.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000135_a1_rec_turismo/es_135/135-ficha2.html
txk_01897,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IBIS IRUN,"Dispone de 76 habitaciones provistas de baño, calefacción, internet, caja fuerte, c...",Irun,GIPUZKOA,43.332869873234,-1.81652805009272,,,https://all.accor.com/hotel/3220/index.es.shtml,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000136_a1_rec_turismo/es_136/136-ficha2.html
txk_01898,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IGARTZA,"Moderno hotel de diseño actual, cómodo y funcional. Especialmente dedicado al turis...",Beasain,GIPUZKOA,43.0472438049551,-2.20375094999587,,,http://www.igartzahotela.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000137_a1_rec_turismo/es_137/137-ficha2.html
txk_01899,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IPAR,"Pensión situada en el centro de Zarautz, junto a la playa. Dispone de 7 habitaciones dobl...",Zarautz,GIPUZKOA,43.2865555106852,-2.17609589054014,,,http://www.pensionipar.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000139_a1_rec_turismo/es_139/139-ficha2.html
txk_01900,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IRARAGORRI ETXEA,Caserío del siglo XVI completamente restaurado manteniendo la arquitectura tradicional vas...,Galdakao,BIZKAIA,43.2293554790213,-2.85257345022831,,,https://www.iraragorri.net/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000141_a1_rec_turismo/es_141/141-ficha2.html
txk_01901,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IRIBAR,Pensión de dos estrellas situada junto a la playa. Dispone de 4 habitaciones dobles con ba...,Getaria,GIPUZKOA,43.3041478721784,-2.20344917849586,,,http://iribar.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000142_a1_rec_turismo/es_142/142-ficha2.html
txk_01902,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,ITSASMIN,Pensión de dos estrellas situada en la parte superior del pueblo pesquero de Elantxobe. Ti...,Elantxobe,BIZKAIA,43.402745515566,-2.63952543942297,,,www.itsasmin.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000145_a1_rec_turismo/es_145/145-ficha2.html
txk_01903,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,ITURRIENEA,"Pensión situada en pleno centro de Bilbao, en el casco histórico. Cuenta con habita...",Bilbao,BIZKAIA,43.257946193682,-2.92571436512652,,,www.iturrieneaostatua.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000146_a1_rec_turismo/es_146/146-ficha2.html
txk_01904,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,ITXASOA,"Pensión ubicada en la parte vieja de Donostia-San Sebastián, con vistas al mar y ce...",Donostia / San Sebastián,GIPUZKOA,43.3256088208674,-1.98442551015612,,,http://pensionesconencanto.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000147_a1_rec_turismo/es_147/147-ficha2.html
txk_01905,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IZASKUN,Pensión de 2 estrellas ubicada en el interior de Gipuzkoa. Dispone de 24 habitaciones con ...,Itsasondo,GIPUZKOA,43.069206060765,-2.16386208938424,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000149_a1_rec_turismo/es_149/149-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000149_a1_rec_turismo/es_149/149-ficha2.html
txk_01906,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,JAUREGUI,"Se encuentra en un punto estratégico, entre San Sebastián y Biarritz (Francia).Habi...",Hondarribia,GIPUZKOA,43.367979941171,-1.79367608594514,,,https://www.hoteljauregui.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000151_a1_rec_turismo/es_151/151-ficha2.html
txk_01907,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,KAIA,"Dispone de 6 habitaciones dobles y 1 individual con calefacción, baño y televisi&oa...",Zierbena,BIZKAIA,43.351015239371,-3.08198599400704,,,https://hotelkaia.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000154_a1_rec_turismo/es_154/154-ficha2.html
txk_01908,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,KAIA,"Pensión situada en la parte vieja de Donostia-San Sebastián, cerca del puerto, la p...",Donostia / San Sebastián,GIPUZKOA,43.3234893605695,-1.9859616040902,,,http://www.pensionkaia.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000155_a1_rec_turismo/es_155/155-ficha2.html
txk_01909,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,KAIAN,Elegante hotel-restaurante que ocupa una villa situada junto al puerto de la localidad costera de...,Plentzia,BIZKAIA,43.4070474479078,-2.94531859092787,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000156_a1_rec_turismo/es_156/156-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000156_a1_rec_turismo/es_156/156-ficha2.html
txk_01910,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,KANALA ITZIAR,"Está ubicado en una zona rural, cerca del Santuario de Loyola y permite disfrutar de unas ...",Deba,GIPUZKOA,43.2774674165946,-2.33100799822967,,,https://www.hotelkanala.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000157_a1_rec_turismo/es_157/157-ficha2.html
txk_01911,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,KARLOS ARGUIÑANO,"Establecimiento hotelero situado en la playa de Zarautz, en el centro neurálgico del surf,...",Zarautz,GIPUZKOA,43.2880862686106,-2.16304158335307,,,www.hotelka.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000158_a1_rec_turismo/es_158/158-ficha2.html
txk_01912,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,KATXI,"Dispone de 9 habitaciones, todas con baño completo, cabina de ducha y bañera con hi...",Morga,BIZKAIA,43.2992573730753,-2.75353153951295,,,https://www.katxi.com/es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000159_a1_rec_turismo/es_159/159-ficha2.html
txk_01913,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,KONBENIO,"Hotel ubicado en Amorebieta-Etxano, en una zona céntrica y tranquila. Se trata de un edifi...",Amorebieta-Etxano,BIZKAIA,43.2203330581591,-2.73153165844364,,,http://www.hotelkonbenio.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000160_a1_rec_turismo/es_160/160-ficha2.html
txk_01914,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,KURSAAL,"Dispone de diez habitaciones con baño, secador de pelo, calefacción, plancha, telev...",Donostia / San Sebastián,GIPUZKOA,43.3238524278338,-1.97820233090595,,,https://www.pensionkursaal.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000163_a1_rec_turismo/es_163/163-ficha2.html
txk_01915,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,BRANKA,"Restaurada en su totalidad, dispone de 22 habitaciones con baño, televisión, calefa...",Mundaka,BIZKAIA,43.4082784266002,-2.69990383317628,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000165_a1_rec_turismo/es_165/165-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000165_a1_rec_turismo/es_165/165-ficha2.html
txk_01916,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LA BILBAINA,Hotel situado en pleno casco urbano de Vitoria-Gasteiz. Dispone de 29 habitaciones con bañ...,Vitoria-Gasteiz,ARABA,42.8488339314942,-2.6682083697152,,,http://www.labilbaina.es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000167_a1_rec_turismo/es_167/167-ficha2.html
txk_01917,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LA CASA DEL PATRON,"Está ubicado en el Valle de Zuia, sobre las estribaciones del Gorbea alavés y a tan...",Zuia,ARABA,42.956674842093,-2.81999313568116,,,https://casadelpatron.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000168_a1_rec_turismo/es_168/168-ficha2.html
txk_01918,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LA CONCHA,"Dispone de 8 habitaciones con baño, teléfono, televisión, internet wifi, hil...",Donostia / San Sebastián,GIPUZKOA,43.3156810864949,-1.98647055053115,,,https://www.pensionlaconcha.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000169_a1_rec_turismo/es_169/169-ficha2.html
txk_01919,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,ARENAL,"Dispone de habitaciones dobles e individuales provistas de baño, calefacción y tele...",Bilbao,BIZKAIA,43.2578175328816,-2.92165086469426,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000170_a1_rec_turismo/es_170/170-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000170_a1_rec_turismo/es_170/170-ficha2.html
txk_01920,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LA PAZ,"Alojamiento situado en pleno núcleo urbano, con fácil acceso a los principales atra...",Vitoria-Gasteiz,ARABA,42.844677762611,-2.668464424556,,,http://www.pensionlapaz.es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000171_a1_rec_turismo/es_171/171-ficha2.html
txk_01921,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LA PERLA,"Situada en una de las mejores zonas de Donostia-San Sebastián, cerca de todos los puntos m...",Donostia / San Sebastián,GIPUZKOA,43.3177269309705,-1.98243391577508,,,www.pensionlaperla.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000172_a1_rec_turismo/es_172/172-ficha2.html
txk_01922,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LA ZUYANA,"Dispone de habitaciones dobles e individuales con baño, servicio de habitaciones, calefacc...",Vitoria-Gasteiz,ARABA,42.8636884432518,-2.65425517590384,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000173_a1_rec_turismo/es_173/173-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000173_a1_rec_turismo/es_173/173-ficha2.html
txk_01923,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,THE PARK,"Dispone de 38 habitaciones (31 habitaciones dobles y 7 habitaciones individuales), con bañ...",Derio,BIZKAIA,43.2936018159461,-2.87272272248771,,,https://hotelthepark.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000175_a1_rec_turismo/es_175/175-ficha2.html
txk_01924,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LARRAÑAGA,Hotel-restaurante ubicado en un caserío del siglo XVIII de gran interés arquitect&o...,Azpeitia,GIPUZKOA,43.1647438507546,-2.24760103900044,,,http://www.hotel-larranaga.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000177_a1_rec_turismo/es_177/177-ficha2.html
txk_01925,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LAUAXETA,"Dispone de 17 habitaciones provistas de baño, teléfono, calefacción, interne...",Mungia,BIZKAIA,43.3561513934481,-2.8488005601522,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000178_a1_rec_turismo/es_178/178-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000178_a1_rec_turismo/es_178/178-ficha2.html
txk_01926,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LEKU EDER,"Dispone de 18 habitaciones con baño completo con secador, televisión, teléfo...",Donostia / San Sebastián,GIPUZKOA,43.3182628549808,-2.01625517158249,,,https://www.lekueder.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000179_a1_rec_turismo/es_179/179-ficha2.html
txk_01927,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LER ARGI,Hotel de dos estrellas ubicado el municipio de Urnieta. Dispone de 6 habitaciones dobles y 1 indi...,Urnieta,GIPUZKOA,43.2485221539001,-1.99490367209305,,,http://www.lerargi.net/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000180_a1_rec_turismo/es_180/180-ficha2.html
txk_01928,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,B&B DONOSTIA SAN SEBASTIAN AEROPUERTO,"Dispone de 132 habitaciones con baño, secador de pelo, televisión y teléfono...",Oiartzun,GIPUZKOA,43.313080683528,-1.87815657305657,,,https://www.hotel-bb.com/es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000181_a1_rec_turismo/es_181/181-ficha2.html
txk_01929,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LOIOLA,Fue inaugurado en 1996 y dispone de 36 habitaciones modernas y confortables provistas de ba&ntild...,Azpeitia,GIPUZKOA,43.1785961240076,-2.27414726693202,,,https://www.hotelloiola.com/es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000182_a1_rec_turismo/es_182/182-ficha2.html
txk_01930,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,HOTEL BLU LOIU,Hotel de reciente construcción ubicado en las cercanías del aeropuerto de Bilbao. C...,Loiu,BIZKAIA,43.3137377894565,-2.93987190615168,,,https://hotelbluloiu.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000183_a1_rec_turismo/es_183/183-ficha2.html
txk_01931,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,IZALDE,"Se encuentra a medio camino entre Bilbao y Vitoria-Gasteiz, en un entorno natural espectacular, e...",Ayala/Aiara,ARABA,43.0806104682472,-3.07253241953349,,,https://www.arcosdequejana.com/hotel/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000185_a1_rec_turismo/es_185/185-ficha2.html
txk_01932,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LOS FRONTERIZOS,Dispone de 27 habitaciones con baño y televisión con auriculares. La recepci&oacute...,Irun,GIPUZKOA,43.3409122713465,-1.79871602506476,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000187_a1_rec_turismo/es_187/187-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000187_a1_rec_turismo/es_187/187-ficha2.html
txk_01933,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,LOS ROTUROS,"Hotel rural y restaurante ubicado en un antiguo almacén de cosechas de los roturos, tierra...",Arraia-Maeztu,ARABA,42.738508061277,-2.44667259071541,,,www.hotellosroturos.es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000188_a1_rec_turismo/es_188/188-ficha2.html
txk_01934,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,PETIT PALACE TAMARISES,"Hotel de tres estrellas ubicado frente a la playa de Ereaga de Getxo, entre el pintoresco Puerto ...",Getxo,BIZKAIA,43.3422709618146,-3.00992824248103,,,https://www.petitpalacetamarises.com/es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000189_a1_rec_turismo/es_189/189-ficha2.html
txk_01935,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,7KALE BED & BREAKFAST,"Además se encuentra a 200 metros de la parada de tranvía Arriaga, a 300 metros de l...",Bilbao,BIZKAIA,43.2578334800224,-2.92544071319448,,,https://www.7kalebnb.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000190_a1_rec_turismo/es_190/190-ficha2.html
txk_01936,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,MAITE,"Alojamiento situado en el centro de Donostia-San Sebastián, en el barrio de Amara, entre l...",Donostia / San Sebastián,GIPUZKOA,43.3035700425403,-1.97547656782483,,,http://www.pensionmaite.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000193_a1_rec_turismo/es_193/193-ficha2.html
txk_01937,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,MARIXA,"Hotel de una estrella situado en el municipio alavés de Laguardia, en plena Rioja alavesa....",Laguardia,ARABA,42.5530800135598,-2.58382154885377,,,www.hotelmarixa.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000195_a1_rec_turismo/es_195/195-ficha2.html
txk_01938,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,MARIA CRISTINA,Prestigioso hotel de cinco estrellas diseñado por el arquitecto francés Charles Mew...,Donostia / San Sebastián,GIPUZKOA,43.3217633719921,-1.98002914345189,,,https://www.marriott.com/en-us/hotels/easlc-hotel-maria-cristina-a-luxury-collection-hotel-san-sebastian/overview/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000196_a1_rec_turismo/es_196/196-ficha2.html
txk_01939,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,MAULEON,"Dado que se encuentra situado en el denominado Valle del Hierro, centro geográfico entre l...",Legazpi,GIPUZKOA,43.0518390621707,-2.33217732238373,,,https://www.hotelmauleon.es/es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000198_a1_rec_turismo/es_198/198-ficha2.html
txk_01940,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,MAÑE,"Caserío situado en la ladera del monte Urko, entre los municipios de Mallabia, Eibar, Mark...",Mallabia,BIZKAIA,43.2025126154476,-2.50681295831067,,,https://mañe.eus/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000199_a1_rec_turismo/es_199/199-ficha2.html
txk_01941,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,MONTE IGUELDO,Está ubicado en una zona verde a 3 kilómetros del centro de San Sebastián ju...,Donostia / San Sebastián,GIPUZKOA,43.3217651794946,-2.00962262607953,,,https://www.monteigueldo.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000201_a1_rec_turismo/es_201/201-ficha2.html
txk_01942,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,METROKUA,"Todas las habitaciones cuentan con televisión, teléfono, conexión a internet...",Mendexa,BIZKAIA,43.3625980299469,-2.49526468211732,,,https://www.metrokua.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000202_a1_rec_turismo/es_202/202-ficha2.html
txk_01943,hoteles,https://opendata.euskadi.eus/contenidos/ds_recursos_turisticos/hoteles_de_euskadi/opendata/alojamientos.json,Alojamiento,Hoteles,MIRO,"Elegante hotel-boutique de Bilbao, ubicado entre el Museo Guggenheim y el Museo Bellas Artes...",Bilbao,BIZKAIA,43.266846236272,-2.93665935886209,,,https://www.mirohotelbilbao.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000000203_a1_rec_turismo/es_203/203-ficha2.html
